ZoneID0,AgeID,LmaID,Val
779000,4,8,19
779000,5,1,1061
779000,5,2,324
779000,5,3,135
779000,5,4,66
779000,5,5,104
779000,5,6,205
779000,5,7,224
779000,5,8,37
779000,6,1,8038
779000,6,2,1959
779000,6,3,166
779000,6,4,976
779000,6,5,388
779000,6,6,645
779000,6,7,277
779000,6,8,562
779000,7,1,3648
779000,7,2,1098
779000,7,3,11
779000,7,4,1263
779000,7,5,183
779000,7,6,208
779000,7,7,24
779000,7,8,376
779000,8,1,414
779000,8,2,623
779000,8,3,3
779000,8,4,4513
779000,8,5,11
779000,8,6,67
779000,8,8,351
779000,9,1,18
779000,9,2,127
779000,9,4,3879
779000,9,5,2
779000,9,6,6
779000,9,8,174
779000,10,1,3
779000,10,2,6
779000,10,4,1299
779000,10,6,2
779000,10,8,26
787000,1,3,3536
787000,2,3,3293
787000,3,3,1622
787000,4,1,643
787000,4,2,523
787000,4,3,491
787000,4,4,34
787000,4,5,74
787000,4,6,251
787000,4,7,1066
787000,4,8,27
787000,5,1,1046
787000,5,2,341
787000,5,3,109
787000,5,4,33
787000,5,5,112
787000,5,6,195
787000,5,7,182
787000,5,8,41
787000,6,1,7129
787000,6,2,2232
787000,6,3,187
787000,6,4,754
787000,6,5,385
787000,6,6,708
787000,6,7,260
787000,6,8,710
787000,7,1,3021
787000,7,2,1220
787000,7,3,6
787000,7,4,1220
787000,7,5,214
787000,7,6,253
787000,7,7,26
787000,7,8,504
787000,8,1,302
787000,8,2,581
787000,8,3,4
787000,8,4,4393
787000,8,5,19
787000,8,6,80
787000,8,8,510
787000,9,1,12
787000,9,2,92
787000,9,3,2
787000,9,4,3524
787000,9,6,19
787000,9,8,238
787000,10,2,4
787000,10,3,1
787000,10,4,1111
787000,10,6,3
787000,10,8,40
791000,1,3,8089
791000,2,3,8369
791000,3,3,4008
791000,4,1,1540
791000,4,2,1059
791000,4,3,1584
791000,4,4,55
791000,4,5,154
791000,4,6,655
791000,4,7,2372
791000,4,8,41
791000,5,1,2570
791000,5,2,614
791000,5,3,464
791000,5,4,110
791000,5,5,329
791000,5,6,493
791000,5,7,566
791000,5,8,93
791000,6,1,19273
791000,6,2,4123
791000,6,3,439
791000,6,4,1767
791000,6,5,894
791000,6,6,1625
791000,6,7,673
791000,6,8,1319
791000,7,1,7552
791000,7,2,2013
791000,7,3,20
791000,7,4,2239
791000,7,5,338
791000,7,6,416
791000,7,7,28
791000,7,8,794
791000,8,1,846
791000,8,2,1157
791000,8,3,9
791000,8,4,8119
791000,8,5,33
791000,8,6,108
791000,8,8,711
791000,9,1,43
791000,9,2,212
791000,9,3,3
791000,9,4,7035
791000,9,5,2
791000,9,6,11
791000,9,8,340
791000,10,2,12
791000,10,3,1
791000,10,4,2354
791000,10,6,11
791000,10,8,44
810000,1,3,3252
810000,2,3,3079
810000,3,3,1458
810000,4,1,474
810000,4,2,335
810000,4,3,475
810000,4,4,26
810000,4,5,51
810000,4,6,194
810000,4,7,721
810000,4,8,24
810000,5,1,915
810000,5,2,204
810000,5,3,127
810000,5,4,47
810000,5,5,106
810000,5,6,137
810000,5,7,144
810000,5,8,32
810000,6,1,7167
810000,6,2,1500
810000,6,3,179
810000,6,4,605
810000,6,5,489
810000,6,6,570
810000,6,7,201
810000,6,8,554
810000,7,1,2777
810000,7,2,779
810000,7,3,3
810000,7,4,859
810000,7,5,192
810000,7,6,177
810000,7,7,16
810000,7,8,320
810000,8,1,266
810000,8,2,366
810000,8,3,8
810000,8,4,3280
810000,8,5,15
810000,8,6,58
810000,8,8,237
810000,9,1,13
810000,9,2,62
810000,9,3,7
810000,9,4,2861
810000,9,6,6
810000,9,8,123
810000,10,1,1
810000,10,2,3
810000,10,3,1
810000,10,4,1016
810000,10,6,1
810000,10,8,27
813000,1,3,4108
813000,2,3,4016
813000,3,3,1987
813000,4,1,663
813000,4,2,573
813000,4,3,664
813000,4,4,49
813000,4,5,86
813000,4,6,325
813000,4,7,1149
813000,4,8,22
813000,5,1,1170
813000,5,2,328
813000,5,3,211
813000,5,4,87
813000,5,5,192
813000,5,6,254
813000,5,7,269
813000,5,8,48
813000,6,1,9823
813000,6,2,2494
813000,6,3,247
813000,6,4,1150
813000,6,5,789
813000,6,6,1037
813000,6,7,363
813000,6,8,693
813000,7,1,4740
813000,7,2,1572
813000,7,3,11
813000,7,4,1843
813000,7,5,450
813000,7,6,419
813000,7,7,25
813000,7,8,462
813000,8,1,507
813000,8,2,662
813000,8,3,8
813000,8,4,6632
813000,8,5,47
813000,8,6,119
813000,8,8,316
813000,9,1,38
813000,9,2,122
813000,9,3,2
813000,9,4,5996
813000,9,5,1
813000,9,6,24
813000,9,8,181
813000,10,1,1
813000,10,2,8
813000,10,4,1855
813000,10,6,8
813000,10,8,17
820000,1,3,2758
820000,2,3,2912
820000,3,3,1408
820000,4,1,544
820000,4,2,375
820000,4,3,405
820000,4,4,35
820000,4,5,48
820000,4,6,261
820000,4,7,713
820000,4,8,15
820000,5,1,880
820000,5,2,217
820000,5,3,81
820000,5,4,57
820000,5,5,95
820000,5,6,240
820000,5,7,108
820000,5,8,49
820000,6,1,6656
820000,6,2,1480
820000,6,3,121
820000,6,4,632
820000,6,5,415
820000,6,6,630
820000,6,7,172
820000,6,8,561
820000,7,1,2882
820000,7,2,829
820000,7,3,9
820000,7,4,984
820000,7,5,185
820000,7,6,187
820000,7,7,18
820000,7,8,333
820000,8,1,327
820000,8,2,450
820000,8,3,3
820000,8,4,3562
820000,8,5,15
820000,8,6,53
820000,8,8,310
820000,9,1,16
820000,9,2,100
820000,9,3,6
820000,9,4,3059
820000,9,6,6
820000,9,8,166
820000,10,2,2
820000,10,4,1044
820000,10,6,3
820000,10,8,17
825000,1,3,86
825000,2,3,90
825000,3,3,48
825000,4,1,9
825000,4,2,9
825000,4,3,7
825000,4,4,2
825000,4,6,8
825000,4,7,24
825000,4,8,1
825000,5,1,31
825000,5,2,6
825000,5,3,2
825000,5,4,1
825000,5,5,3
825000,5,6,3
825000,5,7,9
825000,5,8,3
825000,6,1,220
825000,6,2,56
825000,6,3,2
825000,6,4,18
825000,6,5,33
825000,6,6,25
825000,6,7,3
825000,6,8,44
825000,7,1,126
825000,7,2,56
825000,7,3,1
825000,7,4,61
825000,7,5,17
825000,7,6,17
825000,7,8,36
825000,8,1,17
825000,8,2,26
825000,8,4,259
825000,8,5,1
825000,8,6,23
825000,8,8,38
825000,9,2,10
825000,9,4,233
825000,9,6,6
825000,9,8,29
825000,10,2,1
825000,10,4,87
825000,10,8,2
840000,1,3,3287
840000,2,3,2802
840000,3,3,1257
840000,4,1,359
840000,4,2,257
840000,4,3,322
840000,4,4,5
840000,4,5,29
840000,4,6,170
840000,4,7,561
840000,4,8,17
840000,5,1,789
840000,5,2,133
840000,5,3,74
840000,5,4,22
840000,5,5,66
840000,5,6,112
840000,5,7,105
840000,5,8,44
840000,6,1,6915
840000,6,2,1256
840000,6,3,127
840000,6,4,285
840000,6,5,316
840000,6,6,429
840000,6,7,187
840000,6,8,482
840000,7,1,2396
840000,7,2,659
840000,7,3,4
840000,7,4,554
840000,7,5,119
840000,7,6,138
840000,7,7,5
840000,7,8,290
840000,8,1,269
840000,8,2,307
840000,8,3,1
840000,8,4,2494
840000,8,5,11
840000,8,6,30
840000,8,8,224
840000,9,1,14
840000,9,2,54
840000,9,4,2065
840000,9,5,1
840000,9,6,4
840000,9,8,138
840000,10,2,8
840000,10,4,698
840000,10,6,2
840000,10,8,15
846000,1,3,3198
846000,2,3,3108
846000,3,3,1581
846000,4,1,577
846000,4,2,409
846000,4,3,530
846000,4,4,55
846000,4,5,65
846000,4,6,281
846000,4,7,763
846000,4,8,22
846000,5,1,981
846000,5,2,240
846000,5,3,141
846000,5,4,71
846000,5,5,121
846000,5,6,238
846000,5,7,197
846000,5,8,41
846000,6,1,7729
846000,6,2,1778
846000,6,3,166
846000,6,4,694
846000,6,5,392
846000,6,6,769
846000,6,7,252
846000,6,8,642
846000,7,1,3510
846000,7,2,1033
846000,7,3,10
846000,7,4,1082
846000,7,5,187
846000,7,6,277
846000,7,7,19
846000,7,8,373
846000,8,1,405
846000,8,2,485
846000,8,3,4
846000,8,4,4194
846000,8,5,21
846000,8,6,58
846000,8,8,328
846000,9,1,22
846000,9,2,88
846000,9,4,3384
846000,9,5,1
846000,9,6,2
846000,9,8,192
846000,10,1,1
846000,10,2,4
846000,10,4,1120
846000,10,6,2
846000,10,8,19
849000,1,3,3118
849000,2,3,3033
849000,3,3,1461
849000,4,1,441
849000,4,2,383
849000,4,3,425
849000,4,4,36
849000,4,5,77
849000,4,6,277
849000,4,7,694
849000,4,8,21
849000,5,1,826
849000,5,2,203
849000,5,3,102
849000,5,4,66
849000,5,5,108
849000,5,6,180
849000,5,7,135
849000,5,8,50
849000,6,1,6985
849000,6,2,1616
849000,6,3,164
849000,6,4,615
849000,6,5,452
849000,6,6,599
849000,6,7,216
849000,6,8,572
849000,7,1,2950
849000,7,2,919
849000,7,3,9
849000,7,4,954
849000,7,5,228
849000,7,6,199
849000,7,7,11
849000,7,8,433
849000,8,1,341
849000,8,2,441
849000,8,3,1
849000,8,4,3933
849000,8,5,20
849000,8,6,72
849000,8,8,317
849000,9,1,23
849000,9,2,86
849000,9,3,1
849000,9,4,3413
849000,9,6,8
849000,9,8,163
849000,10,1,1
849000,10,2,4
849000,10,3,1
849000,10,4,958
849000,10,6,2
849000,10,8,20
851000,1,3,17971
851000,2,3,15126
851000,3,3,6904
851000,4,1,3778
851000,4,2,3990
851000,4,3,8363
851000,4,4,100
851000,4,5,416
851000,4,6,1530
851000,4,7,9883
851000,4,8,139
851000,5,1,9517
851000,5,2,2119
851000,5,3,3366
851000,5,4,210
851000,5,5,1354
851000,5,6,1426
851000,5,7,3616
851000,5,8,309
851000,6,1,42810
851000,6,2,7253
851000,6,3,1645
851000,6,4,3013
851000,6,5,2793
851000,6,6,4529
851000,6,7,1738
851000,6,8,2317
851000,7,1,14287
851000,7,2,3497
851000,7,3,44
851000,7,4,4502
851000,7,5,987
851000,7,6,1246
851000,7,7,54
851000,7,8,1096
851000,8,1,1400
851000,8,2,1512
851000,8,3,13
851000,8,4,16785
851000,8,5,73
851000,8,6,241
851000,8,8,769
851000,9,1,74
851000,9,2,301
851000,9,3,4
851000,9,4,14557
851000,9,5,1
851000,9,6,30
851000,9,8,352
851000,10,1,4
851000,10,2,19
851000,10,3,1
851000,10,4,4456
851000,10,6,17
851000,10,8,37
860000,1,3,4899
860000,2,3,4782
860000,3,3,2345
860000,4,1,829
860000,4,2,740
860000,4,3,790
860000,4,4,79
860000,4,5,111
860000,4,6,434
860000,4,7,1494
860000,4,8,28
860000,5,1,1498
860000,5,2,407
860000,5,3,284
860000,5,4,108
860000,5,5,236
860000,5,6,252
860000,5,7,360
860000,5,8,66
860000,6,1,11037
860000,6,2,2633
860000,6,3,320
860000,6,4,1269
860000,6,5,878
860000,6,6,945
860000,6,7,405
860000,6,8,913
860000,7,1,4995
860000,7,2,1586
860000,7,3,15
860000,7,4,1780
860000,7,5,429
860000,7,6,322
860000,7,7,27
860000,7,8,581
860000,8,1,574
860000,8,2,763
860000,8,3,28
860000,8,4,6362
860000,8,5,32
860000,8,6,134
860000,8,8,526
860000,9,1,24
860000,9,2,123
860000,9,3,6
860000,9,4,5364
860000,9,6,21
860000,9,8,230
860000,10,1,2
860000,10,2,7
860000,10,4,1878
860000,10,6,5
860000,10,8,44
